PID,Name,Title,PublicationType,ContentType,Language,Journal,JournalISSN,JournalEISSN,Status,Volume,Issue,HostPublication,StartPage,EndPage,Year,Edition,Pages,City,Publisher,Series,SeriesISSN,SeriesEISSN,ISBN,Urls,ISRN,DOI,ISI,PMID,ScopusId,NBN,LocalId,ArchiveNumber,Keywords,Categories,ResearchSubjects,Projects,Notes,Abstract,Opponents,Supervisors,Examiners,Patent,ThesisLevel,Credits,Programme,Subject,Uppsok,DefencePlace,DefenceLanguage,DefenceDate,CreatedDate,PublicationDate,LastUpdated,FullTextLink,Funder,NumberOfAuthors,ExternalCooperation,FridaLevel,PartOfThesis,PublicationSubtype,Conference,Term,ArticleId,Reviewed,FreeFulltext,SustainableDevelopment,Contributor
1716742,"Kepalienė, Fausta, 0000-0002-5791-4036, (Vilnius University, Lithuania);Maceviciute, Elena, 0000-0003-3412-2420, (Högskolan i Borås, Sweden)",Factors influencing Lithuanian researchers’ use of open access repositories as a publishing channel,Artikel i tidskrift,Refereegranskat,eng,Information research,,1368-1613,published,27,SI,,,,2022,,,Borås,Högskolan i Borås,,,,,,,10.47989/irisic2210,"8,90E+11",,2-s2.0-85144881705,urn:nbn:se:hb:diva-29023,,,,Biblioteks- och informationsvetenskap (50805),Library and Information Science;Library and Information Science,,,"<p><strong>Introduction.</strong> The aim of the paper is to establish which factors and to what extent affect the intention of Lithuanian researchers to use open access repositories as a publication channel.</p><p><strong>Method.</strong> The model of the theory of planned behaviour was employed to better understand the intentions of Lithuanian researchers to deposit their publications to research repositories. A representative questionnaire survey was carried out to collect the data. The 545 respondents of the survey were the Lithuanian researchers who have a doctoral degree and work at Lithuanian state universities or state research institutes.</p><p><strong>Analysis.</strong> The obtained data were analysed using correlational analysis</p><p><strong>Results.</strong> It was found that the most significant factors that affect Lithuanian researchers’ intention to submit their publications to repositories are perceived norm, perceived control and past open access publishing behaviour. The age and seniority of researchers are also significant.</p><p><strong>Conclusions.</strong> Lithuanian researchers differ from the general context of open access publishing behaviour in that the influence of norms on the intention to submit publications to open access repositories is greater than that of researchers in other countries, and the attitudes, although positive, are less significant. Lithuanian researchers representing social sciences and humanities are slightly more likely to submit publications to the repositories than researchers representing the natural science, medicine and technology.</p>",,,,,,,,,,,,,2022-12-06,2022-12-06,2023-01-16,,,2,,deprecated,,,,,irisic2210,SANT,SANT,,
1682742,"Marčetić, Hana, 0000-0002-3841-0377, (Högskolan i Borås, Sweden);Nolin, Jan, 0000-0001-9228-9179, (Högskolan i Borås, Sweden)",Feminist Data Studies and the emergence of a new Data Feminist knowledge domain,Artikel i tidskrift,Refereegranskat,eng,First Monday,,1396-0466,published,27,7,,,,2022,,,,,,,,,https://journals.uic.edu/ojs/index.php/fm/article/view/12295,,10.5210/fm.v27i7.12295,,,2-s2.0-85160291405,urn:nbn:se:hb:diva-28250,,,Data Feminism;critical data perspectives;critical algorithm studies;intersectionality,Samhällsvetenskap (5);Biblioteks- och informationsvetenskap (50805),Library and Information Science,,,"<p>Mass participation in social networking sites and online life combined with the development of tracking technology facilitates gathering data on unprecedented scales. The uptake of data collecting during the 2010s coincided with the emergence of data science and data studies, along with critical perspectives such as critical data and critical algorithm studies. This paper explores one such critical perspective. Data Feminism merges the theories of intersectional feminism and critical data studies. Bibliometric text analysis of articles, conference papers, essays, and commentary was conducted in VOSviewer software, which found commonalities between terms within texts. The most prominent terms and keywords in the research area of Data Feminism identified in such a manner informed the close reading that followed. Six clusters of terms were identified, with the two largest clusters formed around the terms “big data” and “artificial intelligence” respectively. We also explored the boundaries, movements and centralities within the six clusters.</p>",,,,,,,,,,,,,2022-07-11,2022-07-11,2024-02-01,,,2,,deprecated,,,,,,SANT,SANT,,
1719598,"Centerwall, Ulrika, 0000-0001-8208-1497, (Högskolan i Borås, Sweden)",In plain sight : School librarian practices within infrastructures for learning,Artikel i tidskrift,Refereegranskat,eng,Journal of Librarianship and Information Science,0961-0006,1741-6477,published,,,,,,2022,,,,,,,,,,,10.1177/09610006221140881,"8,97E+11",,2-s2.0-85144190913,urn:nbn:se:hb:diva-29135,,,Collaboration;school librarians;school libraries;teaching;theory of information infrastructure;visibility,Biblioteks- och informationsvetenskap (50805),Library and Information Science,,,"<p>This study explored how school librarian practices are resources that can support teaching and learning at schools in Sweden. The empirical material was produced through 22 semi-structured interviews with ‘best practice’ awarded librarians at 14 Swedish secondary and upper-secondary schools. The theoretical framework consisted of a practice theory approach coupled with analytical concepts from information infrastructure studies. The findings highlighted how teachers and librarians collaborate closely in schools with designated best practice libraries. Members of both professions collaborated in teaching and interdisciplinary projects and were supported by management teams at the schools under study. However, the librarians expressed a disconnect between themselves and the teachers and leaders of the school. This disconnect was evidenced by a lack of planning practices and classroom teaching, impelling the librarians to advocate continuously for better awareness and visibility of their practices. The article offers insights into school librarian practices at sites that function simultaneously as both workplaces for professionals with multiple competencies and educational settings for students.</p>",,,,,,,,,,,,,2022-12-15,2022-12-15,2023-01-17,https://hb.diva-portal.org/smash/get/diva2:1719598/FULLTEXT01.pdf,,1,,deprecated,urn:nbn:se:hb:diva-27634,,,,,SANT,SANT,,
1700603,"Wilson, Tom, 0000-0003-4941-8443, (Högskolan i Borås, Sweden);Maceviciute, Elena, 0000-0003-3412-2420, (Högskolan i Borås, Sweden)(Vilnius University, Lithuania)","Information misbehaviour: modelling the motivations for the creation, acceptance and dissemination of misinformation",Artikel i tidskrift,Refereegranskat,eng,Journal of Documentation,0022-0418,1758-7379,published,78,7,,,,2022,,,,Emerald Group Publishing Limited,,,,,,,10.1108/jd-05-2022-0116,"8,58E+11",,2-s2.0-85138300214,urn:nbn:se:hb:diva-28691,,,Misinformation;Information behaviour;Motivation,Biblioteks- och informationsvetenskap (50805),Library and Information Science,,,"<p><strong>Purpose</strong></p><p>Misinformation is a significant phenomenon in today's world: the purpose of this paper is to explore the motivations behind the creation and use of misinformation.</p><p><strong>Design/methodology/approach</strong></p><p>A literature review was undertaken, covering the English and Russian language sources. Content analysis was used to identify the different kinds of motivation relating to the stages of creating and communicating misinformation. The authors applied Schutz's analysis of motivational types.</p><p><strong>Findings</strong></p><p>The main types of motivation for creating and facilitating misinformation were identified as “in-order-to motivations”, i.e. seeking to bring about some desired state, whereas the motivations for using and, to a significant extent, sharing misinformation were “because” motivations, i.e. rooted in the individual's personal history.</p><p><strong>Originality/value</strong></p><p>The general model of the motivations underlying misinformation is original as is the application of Schutz's typification of motivations to the different stages in the creation, dissemination and use of misinformation.</p><p> </p>",,,,,,,,,,,,,2022-10-03,2022-10-03,2023-01-03,https://hb.diva-portal.org/smash/get/diva2:1700603/FULLTEXT01.pdf,,2,,deprecated,,,,,,SANT,SANT,,
1718752,"Levinsson, Magnus, 0000-0001-6202-4348, (Högskolan i Borås, Sweden);Norlund, Anita, 0000-0003-1681-5418, (Högskolan i Borås, Sweden);Langelotz, Lill, 0000-0003-1424-6063, (Högskolan i Borås, Sweden)",Innehåll och pedagogiska diskurser på lärares kompetensutvecklingsmarknad : en studie av insatser som genererar fakturor,Artikel i tidskrift,Refereegranskat,swe,Pedagogisk forskning i Sverige,1401-6788,2001-3345,aheadofprint,,,,,,2022,,,,,,,,,https://open.lnu.se/index.php/PFS/article/view/3227,,10.15626/pfs28.04.01,,,,urn:nbn:se:hb:diva-29125,,,Lärares kompetensutveckling;marknad;instruktionell och regulativ diskurs;Bernstein,Pedagogiskt arbete (50304),Teacher Education and Education Work,,,"<p>Syftet med den här artikeln är att bidra med fördjupad kunskap om innehållet i lärares kompetensutveckling i en decentraliserad utbildningssektor. Specifikt fokus riktas mot hur innehållet i denna kompetensutveckling relaterar till lärares undervisningsuppdrag att utveckla såväl kunskaper som värderingar hos elever. Artikeln tar sin utgångspunkt 679 kompetensutvecklingsfakturor från tre socio-ekonomiskt olika kommuner i Sverige. Teoretiskt är studien baserad i Bernsteins fenomen pedagogisk diskurs, som i sin tur bidrar med de analytiska begreppen instruktionell och regulativ diskurs vilka har styrt analysen av fakturamaterialet. Resultatet åskådliggör i vilken grad kompetensutvecklingsinnehållet orienteras mot ämneskunskaper och generella kompetenser (instruktionell diskurs) respektive det som rör elevers värderingar (regulativ diskurs). Vidare illustrerar resultatet flera samband mellan kompetensutvecklingens diskursiva inriktning, skolform (grundskola och gymnasium) och typ av kompetensutvecklingsaktör. Analysen visar också att innehållet i lärares kompetensutveckling karaktäriseras av att lärare uppmuntras att inta en intraindividuell förändringsambition i relation till sina elever och inte av en ambition om intergruppförändring, det vill säga med syfte att utjämna skillnader mellan sociologiskt definierade grupper.</p>",,,,,,,,,,,,,2022-12-13,2022-12-13,2023-01-17,,Vetenskapsrådet [dnr 2019-03828],3,,deprecated,,,,,,SANT,SANT,Verkets författare anser att innehållet i publikationen faller inom ämnet hållbar utveckling.,
1674648,"Nordgren, Pia, , (Högskolan i Borås, Sweden);Frostlund, Jörgen, , (Högskolan i Borås, Sweden)",Interteach - A Total Investigation Study of Swedish Schools Regarding the Education of Pupils with Intellectual Disabilities,Artikel i tidskrift,Refereegranskat,eng,International Journal of Technology and Inclusive Education,,2047-0533,published,11,1,,1727,1731,2022,,,,,,,,,,,10.20533/ijtie.2047.0533.2022.0213,,,,urn:nbn:se:hb:diva-28093,,,,Pedagogik (50301),Teacher Education and Education Work,,,"<p>Interteach is a national Swedish research project, which focuses on Evidence-Based Teaching Programs regarding language and interaction in Swedish special schools. It is a full population study, which means a survey was sent out to all teachers in Sweden who are qualified to teach in the Swedish special schools regarding pupils with intellectual disabilities. Followup studies with interviews and observations are planned for. The purpose of the study is more specifically to identify what teaching programs are used within Swedish special schools, and to what extent, in order to promote language and interaction regarding pupils with intellectual disabilities, ID (including Autism Spectrum Condition with ID). Our hope is that increased knowledge within these aspects can lead to development of the education in this area. To our knowledge this is the first Swedish study that studies Evidence-Based Practice in all Swedish special schools</p>",,,,,,,,,,,,,2022-06-22,2022-06-22,2023-01-18,https://hb.diva-portal.org/smash/get/diva2:1674648/FULLTEXT01.pdf,,2,,deprecated,,,,,,SANT,,Verkets författare anser att innehållet i publikationen faller inom ämnet hållbar utveckling.,
1686928,"Blom, Eva-Lotta, 0000-0002-8839-4141, (University of Gothenburg, Sweden);Wilson, Joanna R., 0000-0003-4245-1304, (McMaster University, Canada)(University of Gothenburg, Sweden);Kvarnemo, Charlotta, 0000-0001-8983-2900, (University of Gothenburg, Sweden);Amorim, M. Clara P., 0000-0002-2453-6999, (Instituto Universitário, Portugal)(Universidade de Lisboa, Portugal);Svensson, Ola, 0000-0003-3752-3131, (Högskolan i Borås, Sweden)(University of Gothenburg, Sweden)","Male acoustic display in the sand goby – Essential cue in female choice, but unaffected by supplemental feeding",Artikel i tidskrift,Refereegranskat,eng,Journal of Experimental Marine Biology and Ecology,0022-0981,1879-1697,published,556,,,,,2022,,,,Elsevier,,,,,,,10.1016/j.jembe.2022.151791,"9,31E+11",,2-s2.0-85135530649,urn:nbn:se:hb:diva-28356,,,Gobiidae;Mating success;Nest quality;Sexual selection;Teleost fish;Vocalization,Fisk- och akvakulturforskning (40107);Zoologi (10608),Teacher Education and Education Work,,"<p>Financial support was provided by the Graduate School in Marine Environmental Research at the Gothenburg Centre for Marine Research, Helge Ax:son Johnssons stiftelse, Herbert &amp; Karin Jacobssons stiftelse (to ELB), the Science and Technology Foundation, Portugal, strategic project UID/MAR/04292/2020 (to MCPA) and the Centre for Marine Evolutionary Biology (http://www.cemeb. scien http://ce.gu.se) (to CK and OS). CeMEB was supported by a Linnaeus-grant from the Swedish Research Councils VR and Formas.</p>","<p>Many teleost fishes use acoustic and visual signalling during courtship. Such displays may convey information about body condition. Here we experimentally altered body condition of sand goby (Pomatoschistus minutus) males to examine effects on acoustic and visual courtship and subsequent spawning decisions. Over two weeks, males fed in excess were fed daily, whereas food-deprived males were fed once a week. Females only spawned with males that produced courtship sound. However, there were no treatment effects on the occurrence of spawning and males fed in excess did not invest more in visual or acoustic courtship than food-deprived males. That said, males fed in excess built more well-covered nests, with more sand piled on top, compared to food-deprived males. Male condition measured as lipid content differed significantly between treatments. However, only males fed in excess differed in lipid content from wild caught males, indicating that in nature, males are of similar condition to males in the low condition treatment group. Apart from the importance of courtship sound, the only male or female behaviour predicting reproductive success was if male displayed in the nest opening. Males often produce courtship sounds together with a visual display in this position. A female dark-eye display did not associate with reproductive success which, together with previous results, suggest a non-ornamental function of this trait. We conclude that male courtship sounds appear to be crucial in female mate choice, but the information content of the courtship sounds and how it relates to male condition remains elusive.</p>",,,,,,,,,,,,,2022-08-12,2022-08-12,2023-03-06,https://hb.diva-portal.org/smash/get/diva2:1686928/FULLTEXT01.pdf,Helge Ax:son Johnsons stiftelse ;Vetenskapsrådet;Forskningsrådet Formas,5,,deprecated,,,,,151791,SANT,SANT,Verkets författare anser att innehållet i publikationen faller inom ämnet hållbar utveckling.,
1700377,"Lindström Sol, Sofia, 0000-0003-4331-4950, (Högskolan i Borås, Sweden);Gustrén, Cia, 0000-0002-0078-877X, (Högskolan i Borås, Sweden);Nelhans, Gustaf, 0000-0001-5196-7148, (Högskolan i Borås, Sweden);Eklund, Johan, , (Högskolan i Borås, Sweden);Johannisson, Jenny, 0000-0003-4054-3379, (Högskolan i Borås, Sweden);Blomgren, Roger, 0000-0002-9327-2448, (Högskolan i Borås, Sweden)",Mapping research on the social impact of the arts: what characterises the field?,Artikel i tidskrift,Refereegranskat,eng,Open Research Europe,,2732-5121,published,1,124,,,,2022,,,,,,,,,,,10.12688/openreseurope.14147.2,,,2-s2.0-85141957447,urn:nbn:se:hb:diva-28677,,,,Biblioteks- och informationsvetenskap (50805),Library and Information Science,,,"<p>This article explores the broad and undefined research field of <em>the social impact of the arts</em>. The effects of art and culture are often used as justification for public funding, but the research on these interventions and their effects is unclear. Using a co-word analysis of over 10,000 articles published between 1990 and 2020, we examined the characteristics of the field as we have operationalised it through our searches. We found that since 2015 this research field has expanded and consists of different epistemologies and methodologies, summarised in largely overlapping subfields belonging to the social sciences, humanities, arts education, and arts and health/therapy. In formal or informal learning settings, studies of theatre/drama as an intervention to enhance skills, well-being, or knowledge among children are most common in our corpus. A study of the research front through the bibliographic coupling of the most cited articles in the corpus confirmed the co-word analysis and revealed new themes that together form the ground for insight into research on the social impact of the arts. This article can therefore inform discussions on the social value of culture and the arts. </p>",,,,,,,,,,,,,2022-09-30,2022-09-30,2024-03-11,https://hb.diva-portal.org/smash/get/diva2:1700377/FULLTEXT01.pdf,"EU, Horisont 2020 [870621]",6,,deprecated,,,,,,FALSKT,SANT,,
1692884,"Asghari, Hamid, 0000-0001-7252-9657, (Karlstad University, Sweden);Abraham, Getahun Yacob, 0000-0002-4817-0135, (Högskolan i Borås, Sweden)",Newly arrived vocational students’ situation in life and at school : Understanding teacher stories through Foucault’s power and counter-power,Artikel i tidskrift,Refereegranskat,eng,Scandinavian Journal of Vocations in Development,,2464-4153,published,7,7,,103,122,2022,,,Oslo,,,,,,https://journals.oslomet.no/index.php/yrke/article/view/4593,,10.7577/sjvd.4593,,,,urn:nbn:se:hb:diva-28485,,,Power;Counter-power;Newly arrived immigrant students;Vocational upper secondary school;Foucault;Narrative research,Pedagogiskt arbete (50304),Teacher Education and Education Work,,,"<p>This study investigates prominent themes about newly arrived immigrant students’ situation in life and at school as reflected in interviews with four teachers in a vocational upper secondary school located in a Swedish city suburb dominated by residents with immigrant background. Foucault’s concept of power and counter-power as well as Riessman’s narrative analysis are used to discuss and analyse the interviewed teachers’ descriptions. The results highlight the power and counter-power mechanisms involved in the discrepancy between well-behaved and ambitious immigrant students and the media representations of the students' housing area as criminal. The study also points to the power and counter-power relations between certain immigrant student groups with strong solidarity and other non-belonging students. There is also a power and counter-power dynamic between authorities making decisions affecting the immigrant students' life situation and resistance to these decisions. The study contributes valuable information of the mechanisms involved in the lives of newly arrived immigrant young students in Sweden, with possible relevance to similar contexts in other Nordic and European countries. </p>",,,,,,,,,,,,,2022-09-05,2022-09-05,2023-03-23,https://hb.diva-portal.org/smash/get/diva2:1692884/FULLTEXT01.pdf,,2,,deprecated,,,,,,SANT,SANT,,
1639273,"Abraham, Getahun Yacob, 0000-0002-4817-0135, (Högskolan i Borås, Sweden)",Nkrumah’s and Nyerere’s Educational Visions : What Can Contemporary Africa Learn From Them?,Artikel i tidskrift,Refereegranskat,eng,African Journal of Education and Practice,2519-0296 (Online),,published,8,2,,20,29,2022,,,,International Peer Reviewed Journals and Books,,,,,https://www.iprjb.org/journals/index.php/AJEP/article/view/1470/1575,,10.47604/ajep.1470,,,,urn:nbn:se:hb:diva-27493,,,Contemporary Africa;Decolonisation;Education;Nkrumah;Nyerere;Pan-Africanism;Visions,Samhällsvetenskap (5),Teacher Education and Education Work,,,"<p><strong>Purpose:</strong> This study assesses the educational visions of Kwame Nkrumah and Julius Nyerere and what contemporary Africa can learn from their thoughts and visions.</p><p><strong>Methodology:</strong> A selective literature review was conducted of historical and contemporary academic texts of Nkrumah and Nyerere and other writers.</p><p><strong>Findings:</strong> The results show that Nkrumah and Nyerere emphasised the need for further educational development in their own and other countries in Africa. They also stressed relating education to the local reality and the relevance of adopting usable knowledge and experiences from other parts of the world. The instrumentality of education to change the life of the masses was given a vital place in their work. For Nkrumah and Nyerere, education should aim to create equity among the population instead of contributing to the rise of an elite class that prioritises its interests rather than the interests of society at large. They stressed that education should not be too theoretical at the expense of practical activities.</p><p><strong>A unique contribution to theory, practice and policy:</strong> The views and actions of Nkrumah and Nyerere have received criticism, but their visions are still relevant for contemporary Africa and beyond. I argue that those who are researching decolonisation and reform in education in African countries should consider reviewing the thoughts and visions of these pioneers. Their visions can lead to a better theoretical understanding to develop sustainable policies and practices that will alleviate the problems facing the individual countries as well as the continent.</p>",,,,,,,,,,,,,2022-02-21,2022-02-21,2022-03-11,https://hb.diva-portal.org/smash/get/diva2:1639273/FULLTEXT01.pdf,,1,,deprecated,,,,,,SANT,SANT,Verkets författare anser att innehållet i publikationen faller inom ämnet hållbar utveckling.,
1723322,"Centerwall, Ulrika, 0000-0001-8208-1497, (Högskolan i Borås, Sweden);Langelotz, Lill, 0000-0003-1424-6063, (Högskolan i Borås, Sweden)(University of Gothenburg, Sweden)",Norm Critical Projects in Swedish School Librarian Practices,Artikel i tidskrift,Refereegranskat,eng,Nordic Journal of Library and Information Studies,,2597-0593,published,3,2,,16,32,2022,,,,,,,,,,,10.7146/njlis.v3i2.132277,,,,urn:nbn:se:hb:diva-29174,,,critical pedagogy;education;democracy;gender;LGBTQ+;Scandinavia;norm critique;sexuality;school librarian;Sweden;theory of practice architectures,Biblioteks- och informationsvetenskap (50805),Library and Information Science,,,"<p>In this article, we explore the practices of school librarians with a specific focus on norm critical pedagogy, a distinctively Scandinavian concept with a basis in critical pedagogies. In Sweden, norm critique is a practice, a pedagogy and a discourse. Our article offers examples of school librarian practices that deal with issues of sexuality and gender conceptualized in their work with LGBTQ+ literature from a norm critical perspective. We analysed semi-structured interviews with eight librarians in four secondary and upper secondary schools through the lens of the theory of practice architectures (Kemmis &amp; Grootenboer, 2008). Our findings demonstrate how the norm critical practices of school librarians are enabled and constrained by arrangements within the school site, as well as by management, colleagues and professional learning practices. The projects carried out by school librarians that employ norm critical perspectives are both strengthened and challenged by collaboration with principals and other education professionals at the school site. When teachers challenge the views of librarians, the latter have to re-think and re-negotiate normative positions. Hence, norm critical thinking is not only taught but also practiced in the everyday work in school libraries. This article argues that these norm critical perspectives and the librarians’ practices represent important contributions to the democratic assignment of Swedish schools.</p>",,,,,,,,,,,,,2023-01-03,2023-01-03,2024-06-24,https://hb.diva-portal.org/smash/get/diva2:1723322/FULLTEXT01.pdf,,2,,deprecated,urn:nbn:se:hb:diva-27634,,,,,SANT,SANT,,
1684442,"Beach, Dennis, 0000-0001-5970-5556, (Högskolan i Borås, Sweden)(University of Gothenburg, Sweden);Larsson, Staffan, 0000-0003-3901-7902, (Linköping University, Sweden)",On Developments in Ethnographic Research: The Case of Two Swedish Universities,Artikel i tidskrift,Refereegranskat,eng,International Journal of Qualitative Methods,,1609-4069,published,21,,,,,2022,,,,,,,,,,,10.1177/16094069221084432,"8,28E+11",,2-s2.0-85134346141,urn:nbn:se:hb:diva-28293,,,case study;interpretive description;secondary data analysis;historical narrative;ethnography,Utbildningsvetenskap (503),Teacher Education and Education Work,,,"<p>The past 40 years have formed a transitional period in Sweden’s education and political history. The social democratic reforms from the 1940s that aimed to create a centralised, expanded and integrated comprehensive education system came to an end. Decentralisation, neoliberal governance and the introduction of new public management with the creation of private schools and competition have shaped the policy regime since then. Ethnography emerged in Swedish educational research as a significant research methodology during this transitional period. Using a qualitative and quantitative investigation of research dissertations that classified and counted the use of ethnography as either classical (using core references and long-term participation research at one or a limited number of sites), or adapted (used within adaptations to other research methods), the present article explores these developments at two universities. It suggests that Swedish education ethnography has developed along similar kinds of historical trajectories to ethnography in other places, with roots similar to those in other European countries, though also with some variations. For instance, as elsewhere, ethnography needed a breakthrough point in Swedish education research. It got this in the 1980s. However, it quickly became an important part of educational research from the 1990s onwards and a strong quantitative take off early in the new millennium followed. Presently more than half of all PhD dissertations in Education at the two universities have some kind of participant observation, over half of which are also classically ethnographic. This leads us to conclude that education ethnography in Sweden has changed across its period of growth and that though configured in contemporary social science as having originated in anthropology as a methodology that employed long-term embedded participant observation, this does not limit the variations of ethnography’s development or its application.</p>",,,,,,,,,,,,,2022-07-26,2022-07-26,2024-02-01,https://hb.diva-portal.org/smash/get/diva2:1684442/FULLTEXT01.pdf,,2,,deprecated,,,,,,SANT,SANT,,
1698719,"Nonthacumjane, Pussadee, 0000-0002-4910-0526, (Högskolan i Borås, Sweden);Maceviciute, Elena, 0000-0003-3412-2420, (Högskolan i Borås, Sweden);Wilson, Tom, 0000-0003-4941-8443, (Högskolan i Borås, Sweden)",Organizational Aspects of Collaboration on Local Information Management by Thai Provincial University Libraries,Artikel i tidskrift,Refereegranskat,eng,Journal of Library Administration,0193-0826,1540-3564,aheadofprint,,,,,,2022,,,,,,,,,,,10.1080/01930826.2022.2102380,"8,54E+11",,2-s2.0-85138288339,urn:nbn:se:hb:diva-28655,,,Local information;collaboration;university libraries;PULINET;Local Information Working Group;Thailand,Biblioteks- och informationsvetenskap (50805),Library and Information Science,,,"<p>This article aims to explore the aims, ways of working, and problems related to local information within a network of collaborating provincial university libraries in Thailand (PULINET). By applying a theoretical framework of the activity theory and qualitative approach to explore the interaction of activity systems involved in common projects, the article identifies contradictions within separate nodes, between the nodes, and between the collaborating systems. The results show how the collaborating participants overcome emerging difficulties by complying with cultural norms and supporting each other, and how the contradictions in the organization as well as in the transfer of competence and sharing of resources affect their collaboration. </p>",,,,,,,,,,,,,2022-09-26,2022-09-26,2022-11-04,https://hb.diva-portal.org/smash/get/diva2:1698719/FULLTEXT01.pdf,,3,,deprecated,,,,,,FALSKT,SANT,,
1726742,"Bäcklund, Johan, 0000-0002-0652-0918, (Jönköping University, Sweden);Hugo, Martin, 0000-0002-6448-4636, (Högskolan i Borås, Sweden)(Jönköping University, Sweden);Ericson, Kerstin, , (Jönköping University, Sweden)",Pre-service teachers’ experiences of the transition from analogue to digital learning during the Covid-19 pandemic,Artikel i tidskrift,Refereegranskat,eng,Problems of Education in the 21st Century,1822-7864,2538-7111,published,80,2,,273,288,2022,,,,PEC,,,,,https://doi.org/10.33225/pec/22.80.273,,10.33225/pec/22.80.273,"7,95E+11",,,urn:nbn:se:hb:diva-29270,,,Covid-19;digital learning;digital teaching;distance learning;hybrid learning,Didaktik (50302),Teacher Education and Education Work;Teacher Education and Education Work,,,"<p>The transition from analogue campus-based learning to digital distance learning during the Covid-19 pandemic affected our society in many ways. This study set out to explore the experiences of 30 pre-service teachers when transitioning to digital distance learning. The pre-service teachers (PSTs) participated in a series of focus-group interviews that were subsequently analysed using qualitative content analysis. The results indicate that the transition to digital distance learning worked well and that the technology that was used performed satisfactorily. However, the PSTs experienced both opportunities and obstacles with respect to distance learning. The opportunities associated with digital distance learning were reported to be instantiated by teacher-led ‘flipped classroom’ teaching sessions and the additional freedom that was enjoyed by the PSTs (in both space and time). An obstacle associated with digital learning was the feeling that important aspects of interpersonal interaction disappeared. The PSTs remained sedentary and isolated at home, and the learning experience became somewhat dysfunctional when the teaching was not clearly structured and teacher-lead. The study concludes that it is not possible to replace IRL (‘in real life’) teaching entirely with digital distance learning. However, the results suggest that a hybrid form of teaching or elements of digital teaching can work well as a complement to future campus-based courses.</p>",,,,,,,,,,,,,2023-01-13,2022-05-19,2024-02-01,,,3,,deprecated,,,,,,SANT,SANT,,
1724712,"Johansson, Veronica, 0000-0001-5523-0282, (Högskolan i Borås, Sweden);Nonthacumjane, Pussadee, 0000-0002-4910-0526, (Högskolan i Borås, Sweden)",Representational work and ‘reverse order’ essentialism : Digitisation of local information in Thailand and Bhabha’s Third Space,Artikel i tidskrift,Refereegranskat,eng,Journal of Librarianship and Information Science,0961-0006,1741-6477,published,55,2,,515,530,2022,,,,Sage Publications,,,,,,,10.1177/09610006221143100,"9,06E+11",,2-s2.0-85145202348,urn:nbn:se:hb:diva-29194,,,academic libraries;hybridity;ICT;Indigenous and local knowledge (ILK);participation;postcolonial theory,Biblioteks- och informationsvetenskap (50805),Library and Information Science,,,"<p>The Local Information Working Group (LIWG) of Thailand’s provincial university libraries holds main responsibility for digitising Thai local information (LI), a resource that shares many characteristics with what in other contexts is described as Indigenous and local knowledge (ILK). This study therefore explores how the digitisation activities of the LIWG correlate with claims of culturally responsive and responsible ILK representation, and how this work can be understood through the perspective of Bhabha’s <em>Third Space</em>. The study is based on interviews with 23 LIWG members, collected in 2016–2017. A guided, qualitative content analysis focused on uncovering themes of digitisation tools and methods with Third Space relevance as supporting or hindering <em>essentialism</em>, <em>fixity </em>and <em>hybridity </em>in LI representations. The findings illustrate that whereas the digitisation itself, field studies, language choices and outreach activities offer certain Third Space potential, this is underdeveloped and largely circumstantial. Third Space potentials are further likely to be restricted or hindered by uneven distribution of internet access, digital literacy, standard Thai proficiency and university/academic library accessibility among the Thai public in general and LI holders in particular. Overall, marginalised groups are excluded, and LI holders are positioned as passive contributors and recipients of digitised LI, suggesting a reversed sort of ‘self-essentialism’ on behalf of the dominant culture. In conclusion, two aspects in particular require further attention for libraries engaging with digitisation of ILK types of resources: the inclusion of national, societal level participation into participatory approaches; and the incorporation of functionalities for user interaction, holistic knowledge representation, multiple languages and cultural protocols into ICT for representation and use. The study provides a unique application of Third Space as analytical perspective on library digitisation of LI/ILK types of resources. Methodologically, the study is case specific, limited to a cross-section in time, and to data from interview accounts of LIWG members.</p>",,,,,,,,,,,,,2023-01-09,2023-01-09,2023-10-16,,,2,,deprecated,,,,,,SANT,SANT,,
