PID;Name;Title;PublicationType;ContentType;Language;Journal;JournalISSN;JournalEISSN;Status;Volume;Issue;HostPublication;StartPage;EndPage;Year;Edition;Pages;City;Publisher;Series;SeriesISSN;SeriesEISSN;ISBN;Urls;ISRN;DOI;ISI;PMID;ScopusId;NBN;LocalId;ArchiveNumber;Keywords;Categories;ResearchSubjects;Projects;Notes;Abstract;Opponents;Supervisors;Examiners;Patent;ThesisLevel;Credits;Programme;Subject;Uppsok;DefencePlace;DefenceLanguage;DefenceDate;CreatedDate;PublicationDate;LastUpdated;FullTextLink;Funder;NumberOfAuthors;ExternalCooperation;FridaLevel;PartOfThesis;PublicationSubtype;Conference;Term;ArticleId;Reviewed;FreeFulltext;SustainableDevelopment;Contributor
1825703;Klaar, Susanne [sukl] [0000-0003-3606-9379] (Högskolan i Borås [16300], Akademin för bibliotek, information, pedagogik och IT [17052]) (Early Childhood Education);Personformerande undervisning i förskolan : att skapa en identitet och att bli ett subjekt;Artikel i tidskrift;Refereegranskat;swe;Paideia;1904-9633;;published;25;;;37;48;2023;;;;;;;;;;;;;;;urn:nbn:se:hb:diva-31154;;;;Pedagogik (50301);Teacher Education and Education Work;;;;;;;;;;;;;;;;2024-01-10;2024-01-10;2024-01-13;;;1;;deprecated;;;;;;TRUE;;Verkets författare anser att innehållet i publikationen faller inom ämnet hållbar utveckling.;
1795409;"Beach, Dennis [DBE] [0000-0001-5970-5556] (Högskolan i Borås [16300], Akademin för bibliotek, information, pedagogik och IT [17052]) (Department of Education and Special Education, University of Gothenburg, Gothenburg, Sweden;Section for Education Development and Research, University of Borås, Borås, Sweden)";Researching for justice: using meta-ethnographic synthesis to develop knowledge for research for social transformation;Artikel i tidskrift;Refereegranskat;eng;Ethnography and Education;1745-7823;1745-7831;aheadofprint;;;;1;17;2023;;;;;;;;;;;10.1080/17457823.2023.2252545;001062452100001;;2-s2.0-85169301435;urn:nbn:se:hb:diva-30454;;;"education justice; Meta-ethnography;organic intellectual;qualitative meta-synthesis;social-transformation";Pedagogik (50301);;;;<p>In a special issue article on ethnographic synthesis from 2017, Karen Borgnakke addressed some of the challenging methodological questions and dilemmas associated with meta-ethnography by ethnographic researchers. The article compared meta-ethnography with evidence-based models for measuring learning effects in education, but highlighted that the founders of meta-ethnography, Noblit and Hare, described the methodology and its aims quite differently to this. Rather than the aggregation of findings, the aim was to, in the interests of social justice and social transformation, generalise findings from individual research based on critical interpretations of several ethnographic products. Using a qualitative synthesis of meta-ethnographic research from ethnographies on Sweden’s school system, the present article examines this aim further. It tries to generate and communicate knowledge about how ethnographers of education can engage in research to fulfil commitments connected to social justice and transformation. In short, it attempts to describe what this research can look like.</p>;;;;;;;;;;;;;2023-09-08;2023-09-08;2024-02-01;https://hb.diva-portal.org/smash/get/diva2:1795409/FULLTEXT01.pdf;;1;;deprecated;;;;;;TRUE;TRUE;;
1724699;"Nonthacumjane, Pussadee [puno] [0000-0002-4910-0526] (Högskolan i Borås [16300], Akademin för bibliotek, information, pedagogik och IT [17052]) (University of Borås, Sweden) (Information Practices);Johansson, Veronica [vej] [0000-0001-5523-0282] (Högskolan i Borås [16300], Akademin för bibliotek, information, pedagogik och IT [17052]) (University of Borås, Sweden) (Information Practices; Knowledge Infrastructures)";Shaping local information in Thailand : Hidden contradictions in the digitisation activities of the Provincial University Library Network (PULINET);Artikel i tidskrift;Refereegranskat;eng;Journal of Librarianship and Information Science;0961-0006;1741-6477;published;55;1;;246;258;2023;;;;Sage Publications;;;;;;;10.1177/09610006221143101;000905599100001;;2-s2.0-85145191031;urn:nbn:se:hb:diva-29192;;;"activity theory;cultural heritage;digitisation;Indigenous and local knowledge (ILK);local wisdom;Thailand";Biblioteks- och informationsvetenskap (50805);Library and Information Science;;;"<p>Local information (LI) in Thailand covers resources related to Indigenous and local knowledge (ILK), and cultural heritage. Thailand’s provincial universities have the national responsibility of digitising LI, enforced through the Provincial University Library Network’s (PULINET’s) Local Information Working Group (LIWG). The aim of this study is to explore how the LIWG’s digitisation activities contribute to the shaping of LI as national concern and resource. Empirical data come from interviews with 23 LIWG professionals in 2016–2017. A qualitative content analysis is performed within an overall activity theory framework with emphasis on <em>overt </em>and <em>unobtrosive </em>manifestations of <em>contradictions</em> through a combination of Engeström’s and Blackler’s typologies. The results show that <em>primary contradictions</em> exist in the form of incompatible conceptions of LI between individual group members and the group’s consensus-oriented LI definition. <em>Secondary contradictions</em> emerge as incongruences between group members’ general conceptions of LI, and specific digitisation activities of the LIWG. In general, LI is conceptualised as dynamic, situated, collective, culture-nature integrated resources with strong applied-use value, in line with international ILK definitions and agendas. The actual LIWG activities, however, circumscribe this conception through a restricted focus on formal regional delimitations; prominent objects; societally desirable expressions; and an academic/research framing. Overall, the findings illustrate that the LIWG’s activities contribute to shape LI as a tool for national social and cultural unity that exclude marginalised groups and societally undesirable LI expressions. In these activities, the primary and secondary types of contradictions are hidden and counteracted, rather than used as constructive opportunities for learning, change, and development. The study provides a unique, internationally framed, perspective on LI and related digitisation activities in Thailand. Methodologically, the study is case specific, limited to a cross-section in time and to data from interview accounts of LIWG members.</p>";;;;;;;;;;;;;2023-01-09;2023-01-09;2024-01-16;;;2;;deprecated;;;;;;TRUE;TRUE;;
1801058;"Ekström, Björn [BJEK] [0000-0003-4187-7004] (Högskolan i Borås [16300], Akademin för bibliotek, information, pedagogik och IT [17052]) (Information Practices and Digital Cultures);Tattersall Wallin, Elisa [ELTA] [0000-0002-1813-8046] (Högskolan i Borås [16300], Akademin för bibliotek, information, pedagogik och IT [17052]) (Information Practices and Digital Cultures)";Simple questions for complex matters? : An enquiry into Swedish Google search queries on wind power;Artikel i tidskrift;Refereegranskat;eng;Nordic Journal of Library and Information Studies;;2597-0593;published;4;1;;34;50;2023;;;;;;;;;"https://tidsskrift.dk/njlis/article/view/136246;https://www.hb.se/forskning/forskningsportal/projekt/slass-mot-vaderkvarnar/?";;10.7146/njlis.v4i1.136246;;;;urn:nbn:se:hb:diva-30554;;;"information seeking;wind power;renewable energy;environmental information;search engines;search queries;information practices";Biblioteks- och informationsvetenskap (50805);Library and Information Science;https://www.hb.se/forskning/forskningsportal/projekt/slass-mot-vaderkvarnar/;;<p>Renewable energy sources have emerged as a current subject matter in Sweden amidst discussions regarding energy costs, climate change and development of energy production. This study explores how Google Search is used for seeking information about wind power and how utilised search queries contribute to the understanding of this energy source. Adopting a practice theoretical perspective, the study explores search queries as doings and sayings, and understands search engines as an established part of everyday routinised information seeking-activities. Data collection was carried out in a trace ethnographic vein through the automatic retrieval of search queries enacted between November 2021 and October 2022. Through a digital methods approach, the search queries were analysed and visualised according to their prevalence and character string composition. A qualitative, multiple coding approach was moreover used for the identification and interpretation of themes and subthemes. The results show that geographical locations, wind power functions and small wind turbines comprise the most prominent subthemes of the search queries. This is replicated also in the search term frequencies, providing further insights to queries related to wind turbine’s efficiency as well as subthemes of advantages and disadvantages. Moreover, the study shows the tendency to phrase search queries as simple questions for complex matters, with nuances being lost in the pursuit of austere, uncomplicated answers. Altogether, the results contribute to a wider understanding of how environmental information seeking is conducted today.</p>;;;;;;;;;;;;;2023-09-28;2023-09-28;2024-06-24;https://hb.diva-portal.org/smash/get/diva2:1801058/FULLTEXT01.pdf;Mistra - Stiftelsen för miljöstrategisk forskning;2;;deprecated;;;;;;TRUE;TRUE;Verkets författare anser att innehållet i publikationen faller inom ämnet hållbar utveckling.;
1815331;"Andersson, Ulf [ulan] [0000-0002-1789-8158] (Högskolan i Borås [16300], Akademin för vård, arbetsliv och välfärd [17051]) (PreHospen);Maurin Söderholm, Hanna [HAM] (Högskolan i Borås [16300], Akademin för bibliotek, information, pedagogik och IT [17052]) (Högskolan i Borås [16300], Akademin för vård, arbetsliv och välfärd [17051]) (PICTA – Prehospital Innovation Arena, Lindholmen Science Park, Göteborg, Sweden) (PreHospen);Andersson Hagiwara, Magnus [MHW] (Högskolan i Borås [16300], Akademin för vård, arbetsliv och välfärd [17051]) (PreHospen);Andersson, Henrik [hea] (Högskolan i Borås [16300], Akademin för vård, arbetsliv och välfärd [17051]) (Centre of Interprofessional Collaboration Within Emergency Care (CICE), Linnaeus University, Växjö, Sweden; Department of Health and Caring Sciences, Linnaeus University, Växjö, Sweden) (PreHospen)";Situation awareness in Sweden’s emergency medical services : a goal-directed task analysis;Artikel i tidskrift;Refereegranskat;eng;Discover Health Systems;2731-7501;;published;2;;;;;2023;;;;;;;;;;;10.1007/s44250-023-00061-7;;;;urn:nbn:se:hb:diva-30937;;;;Omvårdnad (30305);"The Human Perspective in Care;The Human Perspective in Care";;;<p>Situation awareness is knowing what is going on in the situation. Clinicians working in the emergency medical services (EMS) encounter numerous situations in various conditions, and to be able to provide efficient and patient safe care they need to understand what is going on and possible projections of the current situation. The design of this study encompassed a Goal-Directed Task analysis where situation awareness information requirements were mapped in relation to goals related to various aspects of the EMS mission. A group of 30 EMS subject matter experts were recruited and answered a web-based survey in three rounds related to what they though themselves or a colleague might need to achieve situation awareness related to the specific goals of various situations. The answers were analysed using content analysis and descriptive statistics. Answers reached consensus at a predetermined level of 75%. Those who reached consensus were entered into the final goal-directed task analysis protocol. The findings presented that EMS clinicians must rely on their own, or their colleagues prior experience or knowledge to achieve situation awareness. This suggests that individual expertise plays a crucial role in developing situation awareness. There also seems to be limited support for situation awareness from organizational guidelines. Furthermore, achieving situation awareness also involves collaborative efforts from the individuals involved in the situation. These findings could add to the foundation for further investigation in this area which could contribute to the development of strategies and tools to enhance situation awareness among EMS clinicians, ultimately improving patient care and safety.</p>;;;;;;;;;;;;;2023-11-28;2023-11-28;2024-01-18;https://hb.diva-portal.org/smash/get/diva2:1815331/FULLTEXT01.pdf;;4;;deprecated;urn:nbn:se:hb:diva-29844;;;;44;TRUE;TRUE;;
1820395;"Eliaso Magnusson, Josefina [joel] [0000-0001-7240-0976] (Högskolan i Borås [16300], Akademin för bibliotek, information, pedagogik och IT [17052]) (Universitetslektor i flerspråkighet, Högskolan i Borås) (SPLITT, HUPP);Uddling, Jenny [jeud] [0000-0003-4503-9606] (Högskolan i Borås [16300], Akademin för bibliotek, information, pedagogik och IT [17052]) (Universitetslektor i språkdidaktik med inriktning mot svenska som andraspråk, Högskolan i Borås) (JeDi, SPLITT)";Studiehandledares möjligheter till agency i samverkan med lärare;Artikel i tidskrift;Refereegranskat;swe;Nordand: nordisk tidsskrift for andrespråksforskning;0809-9227;2535-3381;published;18;3;;157;172;2023;;;;;;;;;;;10.18261/nordand.18.3.1;;;;urn:nbn:se:hb:diva-31038;;;"studiehandledning på modersmålet;samverkan;studiehandledare på modersmålet;agency;flerspråkiga resurser";Jämförande språkvetenskap och allmän lingvistik (60201);"Teacher Education and Education Work;Teacher Education and Education Work";;<p><strong>Finansiär:</strong> Centrum för välfärdsstudier</p>;<p>Tidigare forskning framhåller behovet av att utveckla samverkan mellan studiehandledare och lärare, eftersom samverkan avgör studiehandledningens kvalitet. Denna studie syftar till att genom studiehandledares utsagor bidra med kunskap om hur deras fungerande samverkan med lärare konkret kommer till uttryck. Studien baseras på semistrukturerade intervjuer med åtta studiehandledare. Med hjälp av kvalitativ innehållsanalys undersöks vad studiehandledarna säger att de och deras lärarkollegor återkommande gör när de samverkar. För att fördjupa analysen av det handlingsutrymme som studiehandledare möter i sin samverkan med lärare används begreppen agency (Ahearn, 2001) och ontologisk trygghet (Giddens, 1979). I resultatet framkommer att samskapande rutiner förekommer i praktikerna planering, utförande i interaktion med elever, dokumentation och uppföljning och samtal om elevens mående. Dessutom framgår hur studiehandledarna hanterar situationer när lärarna inte gör vad de förväntas göra. Resultaten visar att fungerande samverkan möjliggörs genom rutinisering som i sin tur ger plats för studiehandledares agency, såväl som deras tillgång till en arbetslivsgemenskap.</p>;;;;;;;;;;;;;2023-12-18;2023-12-18;2023-12-22;;;2;;deprecated;;;;;;TRUE;;Verkets författare anser att innehållet i publikationen faller inom ämnet hållbar utveckling.;
1825505;"Svensson, Ola [olsv] [0000-0003-3752-3131] (Högskolan i Borås [16300], Akademin för bibliotek, information, pedagogik och IT [17052]) (The Linnaeus Centre for Marine Evolutionary Biology, University of Gothenburg, Gothenburg, Sweden) (SONOMA);Woodhouse, Katie [0000-0003-1886-8601] (Department of Biology, School of Natural Sciences, University of Hull , Hull , United Kingdom);Smith, Alan [0000-0002-4181-564X] (Department of Biology, School of Natural Sciences, University of Hull , Hull , United Kingdom);Seehausen, Ole [0000-0001-6598-1434] (Department of Fish Ecology and Evolution, Center for Ecology, Evolution and Biogeochemistry, Eawag—Swiss Federal Institute of Aquatic Science and Technology , Kastanienbaum , Switzerland;Division of Aquatic Ecology and Evolution, Institute of Ecology and Evolution, University of Bern , Bern , Switzerland);Turner, George F [0000-0003-0099-7261] (School of Natural and Environmental Sciences, Bangor University , Bangor , United Kingdom)";Sympatry and parapatry among rocky reef cichlids of Lake Victoria explained by female mating preferences;Artikel i tidskrift;Refereegranskat;eng;Journal of Evolutionary Biology;1010-061X;1420-9101;aheadofprint;;;;;;2023;;;;;;;;;;;10.1093/jeb/voad006;001187656300001;;2-s2.0-85195517064;urn:nbn:se:hb:diva-31148;;;;"Ekologi (10611);Evolutionsbiologi (10615);Genetik (10609);Zoologi (10608)";Teacher Education and Education Work;;;<p>Work on the Lake Victoria cichlids Pundamilia nyererei (red dorsum males, deeper water), Pundamilia pundamilia (blue males, shallower water) and related species pairs has provided insights into processes of speciation. Here, we investigate the female mating behaviour of 5 Pundamilia species and 4 of their F1 hybrids through mate choice trials and paternity testing. Complete assortative mating was observed among all sympatric species. Parapatric species with similar depth habitat distributions interbred whereas other parapatric and allopatric species showed complete assortative mating. F1 hybrids mated exclusively with species accepted by females of the parental species. The existence of complete assortative mating among some currently allopatric species suggests that pre-existing mating barriers could be sufficient to explain current patterns of co-existence, although, of course, many other factors may be involved. Regardless of the mechanism, mating preferences may influence species distribution in potentially hybridizing taxa, such as in the adaptive radiation of cichlid fish. We suggest that this at least partly explains why some species fail to establish breeding populations in locations where they are occasionally recorded. Our results support the notion that the mating preferences of potentially cross-breeding species ought to be included in coexistence theory.</p>;;;;;;;;;;;;;2024-01-09;2024-01-09;2024-10-01;https://hb.diva-portal.org/smash/get/diva2:1825505/FULLTEXT01.pdf;"Göteborgs universitet;Vetenskapsrådet [217-2008-1719];Forskningsrådet Formas [217-2008-1719]";5;;deprecated;;;;;;TRUE;TRUE;Verkets författare anser att innehållet i publikationen faller inom ämnet hållbar utveckling.;
1825046;"Beach, Dennis [DBE] (Högskolan i Borås [16300], Akademin för bibliotek, information, pedagogik och IT [17052]) (Department of Education and Special Education, University of Gothenburg, Gothenburg, Sweden);Öhrn, Elisabet [0000-0002-2502-3124] (Department of Education and Special Education, University of Gothenburg, Gothenburg, Sweden)";The community function of schools in rural areas: normalising dominant cultural relations through the curriculum silencing local knowledge;Artikel i tidskrift;Refereegranskat;eng;Pedagogy, Culture & Society;1468-1366;1747-5104;aheadofprint;;;;;;2023;;;;Routledge;;;;;;;10.1080/14681366.2023.2298466;001133045500001;;2-s2.0-85180839278;urn:nbn:se:hb:diva-31143;;;"Rurality;structural domination;hegemony;ideology;normalisation;exploitation;abandonment";Pedagogik (50301);;;;<p>Schools in rural places in European societies generally teach the same content and perform as well as other national schools do on national tests and international comparison assessments such as PISA. However, by doing this they may also marginalise local rural knowledge and expose rural populations to a (for them) culturally insensitive curriculum. Using a meta-ethnographic analysis this article identifies how rural educational ethnographic researchers working in Sweden have depicted this situation and the social and cultural interests in which it operates. It identifies how research articles often describe rural schools as fulfiling a local community function, but it also questions exactly what kind of function this is and whether we can really talk about rural schools operating in local community interests generally or even at all. Instead, it is rather more the case that schools in rural places contribute to some individual educational interests and possibilities along with a general cultural domination and marginalisation of rural consciousness and interests.</p>;;;;;;;;;;;;;2024-01-08;2024-01-08;2024-01-15;https://hb.diva-portal.org/smash/get/diva2:1825046/FULLTEXT01.pdf;Vetenskapsrådet;2;;deprecated;;;;;;TRUE;TRUE;;
1833437;"Beach, Dennis [DBE] (Högskolan i Borås [16300], Akademin för bibliotek, information, pedagogik och IT [17052]) (PAUS);Öhrn, Elisabet [0000-0002-2502-3124] (Department of Education and Special Education, University of Gothenburg, Gothenburg, Sweden)";The community function of schools in rural areas: normalising dominant cultural relations through the curriculum silencing local knowledge;Artikel i tidskrift;Refereegranskat;eng;Pedagogy, Culture & Society;1468-1366;1747-5104;aheadofprint;;;;1;18;2023;;;;;;;;;;;10.1080/14681366.2023.2298466;001133045500001;;2-s2.0-85180839278;urn:nbn:se:hb:diva-31505;;;"Rurality;structural domination;hegemony;ideology;normalisation;exploitation and abandonment";Pedagogiskt arbete (50304);Teacher Education and Education Work;;;<p>Schools in rural places in European societies generally teach the same content and perform as well as other national schools do on national tests and international comparison assessments such as PISA. However, by doing this they may also marginalise local rural knowledge and expose rural populations to a (for them) culturally insensitive curriculum. Using a meta-ethnographic analysis this article identifies how rural educational ethnographic researchers working in Sweden have depicted this situation and the social and cultural interests in which it operates. It identifies how research articles often describe rural schools as fulfiling a local community function, but it also questions exactly what kind of function this is and whether we can really talk about rural schools operating in local community interests generally or even at all. Instead, it is rather more the case that schools in rural places contribute to some individual educational interests and possibilities along with a general cultural domination and marginalisation of rural consciousness and interests. </p>;;;;;;;;;;;;;2024-01-31;2024-01-31;2024-02-21;;Vetenskapsrådet;2;;deprecated;;;;;;TRUE;TRUE;Verkets författare anser att innehållet i publikationen faller inom ämnet hållbar utveckling.;
1816607;Schirone, Marco [masc] [0000-0002-4166-153X] (Högskolan i Borås [16300], Akademin för bibliotek, information, pedagogik och IT [17052]) (Department of Communication and Learning in Science, Chalmers University of Technology, Göteborg, Sweden);The formation of a field: sustainability science and its leading journals;Artikel i tidskrift;Refereegranskat;eng;Scientometrics;0138-9130;1588-2861;published;;;;;;2023;;;;;;;;;;;10.1007/s11192-023-04877-1;001122585100002;;2-s2.0-85177674710;urn:nbn:se:hb:diva-30947;;;;Biblioteks- och informationsvetenskap (50805);Library and Information Science;;;"<p>This study investigates the scholarly field of sustainability science between 2001 and 2021 from the perspective of 18 frequently cited journals. For this purpose, the article employs the concept of the “scientific field” developed by the sociologist Pierre Bourdieu and the associated methodology of Geometric Data Analysis (GDA). Thus, two GDA approaches, the Principal Component Analysis (PCA) and the Multiple Correspondence Analysis (MCA), as well as analyses of co-citation and co-authorship relations, were used to identify the positions of these journals in the field. One key finding is the historical shift from an earlier dominance of chemistry-related journals to publications more broadly concerned with sustainability research. The MCA analyses show that the selection of research topics is in line with a “weak” rather than “strong” interpretation of the concept “sustainability.” Networks based on co-authorship relations reveal an overall increment in this type of collaboration, both at the level of organizations and countries. Since 2008, Chinese universities have notably increased their presence in the output of the journals examined in the study. Three strategies in shaping the field through its journals are discernable: publications strongly characterized by a systems theory perspective, notably Sustainability Science; generalist journals committed to sustainability research in a broader meaning; and publications that address sustainability issues mainly within a specific discipline. </p>";;;;;;;;;;;;;2023-12-04;2023-12-04;2024-02-01;https://hb.diva-portal.org/smash/get/diva2:1816607/FULLTEXT01.pdf;;1;;deprecated;;;;;;TRUE;TRUE;;
1808402;"Otterborn, Anna [0000-0002-6446-7676] (School of Science and Technology, Örebro University, Örebro, Sweden);Sundberg, Bodil [bosu] [0000-0002-7747-0647] (Högskolan i Borås [16300], Akademin för bibliotek, information, pedagogik och IT [17052]) (School of Science and Technology, Örebro University, Örebro, Sweden);Schönborn, Konrad [0000-0001-8888-6843] (Department of Media and Information Technology, Linköping University, Linköping, Sweden)";The Impact of Digital and Analog Approaches on a Multidimensional Preschool Science Education;Artikel i tidskrift;Refereegranskat;eng;Research in science education;0157-244X;1573-1898;aheadofprint;;;;;;2023;;;;Springer;;;;;;;10.1007/s11165-023-10133-6;001079906000001;;2-s2.0-85173102775;urn:nbn:se:hb:diva-30697;;;"Preschool science education;Multidimensional science;Digital and analog approaches;Digital technologies";Pedagogik (50301);;;;<p>Swedish preschool science practice is confined to a unique educational setting where upbringing, care, and education are intertwined. This allows teachers to develop innovative cross-curricular and multidimensional science teaching. At the same time, society demands the digitalization of preschool practice, which has caused concern not only about negative effects on children’s well-being but also the risk of foregrounding digital over analog tools in multidimensional and child-centered preschool practice. The aim of this study is to analyze how preschool teachers at the forefront of digitalization integrate digital and analog tools when teaching science and how this integration affects their practice. The data comprises documentation of digitalized science activities provided by ten preschool teachers and transcribed recall interviews with four of the teachers. Thematic content analysis and a framework for analyzing seven teaching dimensions of preschool science revealed the use of digital and analog tools as drivers for multidimensional science education. The findings show that the teachers primarily use digital tools to reinforce social learning, inclusion, and agency during science activities. Digital and analog tools were used to complement one another in pursuing the boundaries of multidimensional science. However, the content of this innovative and digitalized science teaching remained primarily within biology, the traditional scholarly discipline in preschool science. We conclude that the digitalization of preschool science seems to be used to strengthen and diversify teaching within the boundaries of overarching traditional preschool practice where nature encounters and children’s interests and well-being are at the forefront.  </p>;;;;;;;;;;;;;2023-10-31;2023-10-31;2024-02-01;https://hb.diva-portal.org/smash/get/diva2:1808402/FULLTEXT01.pdf;Örebro universitet;3;;deprecated;;;;;;TRUE;TRUE;;
1751884;"Rödl, Malte (Swedish University of Agricultural Sciences in Uppsala.);Haider, Jutta [juha] [0000-0002-8293-8208] (Högskolan i Borås [16300], Akademin för bibliotek, information, pedagogik och IT [17052]) (MISTRA Environmental Communication) (Informationspraktiker och digitala kulturer);Joosse, Sofie (Swedish University of Agricultural Sciences in Uppsala.)";The quest for “nature” in selfies: how platforms shape nature/society relationships;Artikel i tidskrift;Refereegranskat;eng;Journal of Environmental Planning and Management;0964-0568;1360-0559;aheadofprint;;;;;;2023;;;;Taylor & Francis;;;;;;;10.1080/09640568.2023.2265548;001087080800001;;2-s2.0-85174264740;urn:nbn:se:hb:diva-29700;;;;Biblioteks- och informationsvetenskap (50805);Library and Information Science;Mistra EC;;<p>Social media and other platforms have become an essential part of meaning-making on outdoor activities, influencing discourses about “good nature” and “good outdoor experiences.” However, much research on environmental communication in online spaces explores such discourses without considering the influence of platforms. This article proposes that “nature” visible online is co-constructed by users and platforms alike. Using the empirical case of nature selfies—an archetype of imagery on social media platforms—posted on Instagram, Facebook, and Tripadvisor, and a small participatory “breaching experiment” aimed at collecting “ugly” nature selfies, we analyse and interrogate nature/society relationships displayed online within the platform contexts of attention economy and affordances. We conclude that these reinforce the desirability of consuming “beautiful” nature, while simultaneously limiting the possibilities for alternative nature/society relationships to be developed and promoted.</p>;;;;;;;;;;;;;2023-04-19;2023-04-19;2024-02-01;;Mistra - Stiftelsen för miljöstrategisk forskning;3;;deprecated;;;;;;TRUE;TRUE;Verkets författare anser att innehållet i publikationen faller inom ämnet hållbar utveckling.;
1843719;"Rushforth, Alexander [0000-0003-3352-943X] (Centre for Science and Technology Studies (CWTS), Leiden University, Leiden, The Netherlands);Hammarfelt, Björn [BJHA] [0000-0002-1504-8395] (Högskolan i Borås [16300], Akademin för bibliotek, information, pedagogik och IT [17052]) (Swedish School of Library and Information Science, University of Borås, Borås, Sweden)";The rise of responsible metrics as a professional reform movement: A collective action frames account;Artikel i tidskrift;Refereegranskat;eng;Quantitative Science Studies;;2641-3337;published;4;4;;879;897;2023;;;;;;;;;https://direct.mit.edu/qss/article/4/4/879/118385/The-rise-of-responsible-metrics-as-a-professional;;10.1162/qss_a_00280;001168681900009;;2-s2.0-85180914615;urn:nbn:se:hb:diva-31679;;;"evaluative bibliometrics;research assessment reforms;responsible metrics;responsible research assessment;social movements";Sociologi (504);Library and Information Science;;;<p>Recent years have seen a rise in awareness around “responsible metrics” and calls for research assessment reforms internationally. Yet within the field of quantitative science studies and in research policy contexts, concerns about the limitations of evaluative bibliometrics are almost as old as the tools themselves. Given that many of the concerns articulated in recent reform movements go back decades, why has momentum for change grown only in the past 10 years? In this paper, we draw on analytical insights from the sociology of social movements on <em>collective action frames</em> to chart the emergence, development, and expansion of “responsible metrics” as a <em>professional reform movement</em>. Through reviewing important texts that have shaped reform efforts, we argue that hitherto, three framings have underpinned the responsible metrics reform agenda: the <em>metrics skepticism</em> framing, the <em>professional-expert</em> framing, and the <em>reflexivity</em> framing. We suggest that although these three framings have coexisted within the responsible metrics movement to date, cohabitation between these framings may not last indefinitely, especially as the responsible metrics movement extends into wider research assessment reform movements. </p>;;;;;;;;;;;;;2024-03-11;2024-03-11;2024-10-01;;;2;;deprecated;;;;;;TRUE;TRUE;;
1646028;Ekström, Björn [bjek] [0000-0003-4187-7004] (Högskolan i Borås [16300], Akademin för bibliotek, information, pedagogik och IT [17052]) (Information Practices and Digital Cultures);Thousands of examining eyes : credibility, authority and validity in biodiversity citizen science data production;Artikel i tidskrift;Refereegranskat;eng;Aslib Journal of Information Management;2050-3806;2050-3814;published;75;1;;149;170;2023;;;;;;;;;;;10.1108/AJIM-10-2021-0292;000773611700001;;2-s2.0-85126799729;urn:nbn:se:hb:diva-27665;;;"Information practices;Citizen science;Boundary objects;Credibility;Authority;Validity";Biblioteks- och informationsvetenskap (50805);Library and Information Science;;;<p><strong>Purpose</strong></p><p>The purpose of this study is to contribute with knowledge about how valid research data in biodiversity citizen science are produced through information practices and how notions of credibility and authority emerge from these practices.</p><p><strong>Design/methodology/approach</strong></p><p>Data were collected through an empirical, interview-based study of the information practices of 15 participants active in the vicinity of the Swedish biodiversity citizen science information system Artportalen. Interview transcripts were analysed abductively and qualitatively through a coding scheme by working back and forth between theory and data. Values of credibility, authority and validity of research data were unfolded through a practice-oriented perspective to library and information studies by utilising the theoretical lens of boundary objects.</p><p><strong>Findings</strong></p><p>Notions of credibility, authority and validity emerge through participant activities of transforming species observations to data, supplementing reports with objects of trust, augmenting identification through authority outreach and assessing credibility via peer monitoring. Credibility, authority and validity of research data are shown to be co-constructed in a distributed fashion by the participants and the information system.</p><p><strong>Originality/value</strong></p><p>The article extends knowledge about information practices in emerging, heterogeneous scholarly settings by focussing on the complex co-construction of credibility, authority and validity in relation to data production.</p>;;;;;;;;;;;;;2022-03-21;2022-03-21;2024-09-23;https://hb.diva-portal.org/smash/get/diva2:1646028/FULLTEXT01.pdf;;1;;deprecated;urn:nbn:se:hb:diva-32108;;;;;TRUE;TRUE;Verkets författare anser att innehållet i publikationen faller inom ämnet hållbar utveckling.;
1826448;"Eliaso Magnusson, Josefina [joel] [0000-0001-7240-0976] (Högskolan i Borås [16300], Akademin för bibliotek, information, pedagogik och IT [17052]);Nordén, Per [peno] (Högskolan i Borås [16300], Akademin för bibliotek, information, pedagogik och IT [17052])";Uppdrag forskningscirkel: Ett ULF-projekt på landsbygden;Artikel i tidskrift;Refereegranskat;eng;Utbildning & Lärande;;2001-4554;published;17;3;;;;2023;;;;Institutionen för lärarutbildning, Högskolan Dalarna;;;;;;;10.58714/ul.v17i3.13021;;;;urn:nbn:se:hb:diva-31285;;;"Autoethnography;Mediated discourse analysis;Research circle;School development;ULF";Pedagogik (50301);Teacher Education and Education Work;;;<p>Sweden has had the national experimental activity known as ULF – development, learning and research – running since 2017 as an investment in practice-oriented research. This study is carried out within the framework of ULF. More specifically, this study is based on experiences from two research circles with lead teachers in a rural area during 2021/2022. Through autoethnography, not only teachers’ experiences of research circles are made visible, but also those of the researchers. Here, the empirical basis also consists of the researchers’ personal stories with the aim of exploring, describing, and analyzing the research circle as a process from an inside perspective. The empirical material has been analyzed from the perspective of mediated discourse analysis (MDA). The result shows how the research circles come to constitute an epistemological development, a change of perspectives among the lead teachers. The result also shows how the research circles generate experience of autonomy. This enables the lead teachers to conduct their own school development projects in the future, such as classroom interventions with their own pupils. We argue that the research circles have an emancipatory function since they theorize the social relationship of learning. </p>;;;;;;;;;;;;;2024-01-11;2024-01-11;2024-01-15;https://hb.diva-portal.org/smash/get/diva2:1826448/FULLTEXT01.pdf;;2;;deprecated;;;;;;TRUE;TRUE;;
